广东频道,#genre#
CCTV-13,http://60.178.149.113:4022/rtp/233.50.201.13:5140$720x576
CCTV-13,http://125.109.62.72:9999/rtp/233.50.200.49:5140$720x576
CCTV-13,http://125.109.62.72:9999/rtp/233.50.201.13:5140$720x576
CCTV-13,http://115.60.241.249:2000/rtp/225.1.4.13:1042$720x576
CCTV-13,http://121.224.189.248:9981/rtp/239.49.0.13:8096$720x576
CCTV-13,http://101.224.148.168:5022/rtp/239.45.1.198:5140$720x576
CCTV-14,http://61.240.38.128:8082/rtp/226.0.1.170:3094$1920x1080
CCTV-14,http://171.116.226.246:8082/rtp/226.0.1.170:3094$1920x1080
CCTV-14,http://60.220.167.7:8084/rtp/226.0.1.170:3094$1920x1080
CCTV-14,http://61.240.38.128:8083/rtp/226.0.1.170:3094$1920x1080
CCTV-14,http://171.116.226.246:8085/rtp/226.0.1.170:3094$1920x1080
CCTV-14,http://60.164.128.167:8029/rtp/239.255.30.183:8231$1920x1080
CCTV-14,http://171.116.226.246:8083/rtp/226.0.1.170:3094$1920x1080
CCTV-14,http://60.220.167.223:8083/rtp/226.0.1.170:3094$1920x1080
CCTV-14,http://61.240.37.36:8085/rtp/226.0.1.170:3094$1920x1080
CCTV-14,http://61.240.37.36:8083/rtp/226.0.1.170:3094$1920x1080
CCTV-14,http://117.32.85.85:8020/rtp/239.112.205.15:5140$720x576
CCTV-14,http://117.32.85.85:8012/rtp/239.112.205.15:5140$720x576
CCTV-14,http://117.32.85.85:8025/rtp/239.112.205.15:5140$720x576
CCTV-14,http://60.178.149.113:4022/rtp/233.50.201.14:5140$720x576
CCTV-14,http://119.98.99.124:5555/rtp/239.254.96.162:9046$720x576
CCTV-15,http://60.164.128.167:8029/rtp/239.255.30.68:8231$1920x1080
CCTV-15,http://220.173.254.76:6666/rtp/239.81.0.230:4056$1920x1080
CCTV-15,http://101.81.119.90:8888/rtp/239.45.1.200:5140$720x576
CCTV-15,http://218.94.98.229:10001/rtp/239.49.0.15:8112$720x576
CCTV-15,http://171.116.157.183:8005/rtp/226.0.1.32:3028$720x576
CCTV-15,http://117.32.85.85:8012/rtp/239.112.205.16:5140$720x576
CCTV-15,http://115.210.135.74:9999/rtp/233.50.201.15:5140$720x576
CCTV-15,http://182.32.160.37:9997/rtp/239.21.1.16:5002$720x576
CCTV-15,http://115.210.135.74:9999/rtp/233.50.200.91:5140$720x576
CCTV-15,http://119.98.99.124:5555/rtp/239.254.96.13:8052$720x576
CCTV-15,http://ly123.fun:10000/rtp/235.254.198.11:1320$720x576
CCTV-15,http://61.240.38.128:8083/rtp/226.0.1.32:3028$720x576
CCTV-15,http://61.240.38.128:8082/rtp/226.0.1.32:3028$720x576
CCTV-15,http://183.141.216.56:9999/rtp/233.50.200.91:5140$720x576
CCTV-15,http://101.224.148.168:5022/rtp/239.45.1.200:5140$720x576
CCTV-16,http://60.164.128.167:8029/rtp/239.255.30.88:8231$1920x1080
CCTV-16,http://117.32.85.85:8012/rtp/239.111.205.134:5140$1920x1080
CCTV-16,http://111.196.132.49:20000/rtp/239.3.1.184:8001$1920x1080
CCTV-16,http://111.196.191.184:5555/rtp/239.3.1.184:8001$1920x1080
CCTV-16,http://117.32.85.85:8025/rtp/239.111.205.133:5140$1920x1080
CCTV-16,http://220.173.254.76:6666/rtp/239.81.0.142:4056$1920x1080
CCTV-16,http://123.117.36.74:4001/rtp/239.3.1.184:8001$1920x1080
CCTV-16,http://enlen.vip:4022/rtp/239.200.200.193:8776$1920x1080
CCTV-16,http://36.49.51.252:30007/rtp/239.37.1.21:5540$1920x1080
CCTV-16,http://114.243.109.163:8822/rtp/239.3.1.184:8001$1920x1080
CCTV-16,http://117.32.85.4:8025/rtp/239.111.205.134:5140
CCTV-17,http://60.164.128.167:8029/rtp/239.255.30.96:8231$1920x1080
CCTV-17,http://115.210.135.74:9999/rtp/233.50.201.35:5140$720x576
CCTV-17,http://117.32.85.85:8011/rtp/239.109.205.81:8584$720x576
CCTV-17,http://60.187.221.249:4022/rtp/233.50.201.35:5140$720x576
CCTV-17,http://183.141.216.56:9999/rtp/233.50.201.35:5140$720x576
CCTV-17,http://125.109.62.72:9999/rtp/233.50.201.35:5140$720x576
CCTV-17,http://115.60.241.249:2000/rtp/225.1.4.227:2507$720x576
CCTV-17,http://59.174.96.54:8880/rtp/239.69.1.153:10554$720x576
CCTV-17,http://115.234.227.164:8808/rtp/233.50.201.35:5140$720x576
CCTV-17,http://111.175.166.209:8686/rtp/239.69.1.153:10554$720x576
CCTV-17,http://119.98.133.99:4022/rtp/239.69.1.153:10554$720x576
CCTV-17,http://119.98.37.126:8888/rtp/239.69.1.153:10554$720x576
CCTV-17,http://220.173.254.76:6666/rtp/239.81.0.227:4056$720x576
CCTV-17,http://60.178.149.113:4022/rtp/233.50.201.35:5140$720x576
CCTV-17,http://123.144.179.117:55555/rtp/225.0.4.179:7980
卫视频道,#genre#
广东卫视,http://115.210.135.74:9999/rtp/233.50.200.187:5140$1920x1080
广东卫视,http://27.11.63.14:8001/rtp/225.0.4.84:7980$1920x1080
广东卫视,http://60.164.128.167:8029/rtp/239.255.30.134:8231$1920x1080
广东卫视,http://60.26.2.242:7000/rtp/225.1.1.116:5002$1920x1080
广东卫视,http://125.109.62.72:9999/rtp/233.50.200.187:5140$1920x1080
广东卫视,http://115.210.135.74:9999/rtp/233.50.201.56:5140$720x576
广东卫视,http://125.109.62.72:9999/rtp/233.50.201.56:5140$720x576
广东卫视,http://125.109.62.72:9999/rtp/233.50.200.61:5140$720x576
广东卫视,http://115.210.135.74:9999/rtp/233.50.200.61:5140$720x576
广东卫视,http://183.141.216.56:9999/rtp/233.50.200.61:5140$720x576
广东卫视,http://183.141.216.56:9999/rtp/233.50.201.56:5140$720x576
广东卫视,http://115.60.241.249:2000/rtp/225.1.4.30:1059$720x576
广东卫视,http://119.98.99.124:5555/rtp/239.254.96.22:8106$720x576
广东卫视,http://117.32.85.85:8020/rtp/239.109.205.38:8232$720x576
广东卫视,http://117.32.85.85:8020/rtp/239.112.205.33:5140$720x576
浙江卫视,http://183.164.58.56:8888/rtp/238.1.78.164:7184$1920x1080
浙江卫视,http://61.240.38.128:8082/rtp/226.0.1.147:3076$1920x1080
浙江卫视,http://123.145.57.77:8002/rtp/225.0.4.81:7980$1920x1080
浙江卫视,http://171.116.157.183:8005/rtp/226.0.1.147:3076$1920x1080
浙江卫视,http://101.81.119.90:8888/rtp/239.45.3.178:5140$1920x1080
浙江卫视,http://60.178.149.113:4022/rtp/233.50.201.100:5140$1920x1080
浙江卫视,http://121.29.91.169:7077/rtp/239.253.92.90:8020$1920x1080
浙江卫视,http://119.98.99.124:5555/rtp/239.254.96.143:8932$1920x1080
浙江卫视,http://115.210.135.74:9999/rtp/233.50.200.145:5140$1920x1080
浙江卫视,http://123.144.179.117:55555/rtp/225.0.4.81:7980$1920x1080
浙江卫视,http://60.26.2.242:7000/rtp/225.1.1.112:5002$1920x1080
浙江卫视,http://61.190.129.195:8688/rtp/238.1.78.164:7184$1920x1080
浙江卫视,http://125.109.62.72:9999/rtp/233.50.200.145:5140$1920x1080
浙江卫视,http://125.109.62.72:9999/rtp/233.50.200.231:5140$1920x1080
浙江卫视,http://60.178.149.113:4022/rtp/233.50.200.145:5140$1920x1080
湖南卫视,http://60.164.128.167:8029/rtp/239.255.30.136:8231$1920x1080
湖南卫视,http://117.32.85.85:8025/rtp/239.109.205.27:8144$720x576
湖南卫视,http://117.32.85.85:8020/rtp/239.109.205.27:8144$720x576
湖南卫视,http://115.210.135.74:9999/rtp/233.50.200.69:5140$720x576
湖南卫视,http://60.178.149.113:4022/rtp/233.50.200.69:5140$720x576
湖南卫视,http://115.60.241.249:2000/rtp/225.1.4.17:1046$720x576
湖南卫视,http://ly123.fun:10000/rtp/235.254.198.17:1344$720x576
湖南卫视,http://119.98.99.124:5555/rtp/239.254.96.15:8064$720x576
湖南卫视,http://60.187.221.249:4022/rtp/233.50.200.69:5140$720x576
湖南卫视,http://183.141.216.56:9999/rtp/233.50.200.69:5140$720x576
湖南卫视,http://115.234.227.164:8808/rtp/233.50.200.69:5140$720x576
湖南卫视,http://125.109.62.72:9999/rtp/233.50.200.69:5140$720x576
湖南卫视,http://111.175.166.209:8686/rtp/239.254.96.15:8064$720x576
湖南卫视,http://115.234.227.164:8808/rtp/233.50.201.52:5140$720x576
湖南卫视,http://119.98.133.99:4022/rtp/239.254.96.15:8064$720x576
北京卫视,http://60.164.128.167:8029/rtp/239.255.30.133:8231$1920x1080
北京卫视,http://60.26.2.242:7000/rtp/225.1.1.113:5002$1920x1080
北京卫视,http://117.32.85.85:8025/rtp/239.109.205.20:8088$720x576
北京卫视,http://60.178.149.113:4022/rtp/233.50.201.40:5140$720x576
北京卫视,http://117.32.85.85:8020/rtp/239.112.205.32:5140$720x576
北京卫视,http://117.32.85.85:8011/rtp/239.109.205.20:8088$720x576
北京卫视,http://117.32.85.85:8020/rtp/239.109.205.20:8088$720x576
北京卫视,http://119.98.99.124:5555/rtp/239.254.96.16:8070$720x576
北京卫视,http://115.210.135.74:9999/rtp/233.50.201.40:5140$720x576
北京卫视,http://117.32.85.85:8025/rtp/239.112.205.32:5140$720x576
北京卫视,http://117.32.85.85:8012/rtp/239.109.205.20:8088$720x576
